nfl_player_id,nfl_last_name,nfl_player_name,nfl_full_name,nfl_first_name,nfl_position,first_season,nfl_height,nfl_weight,nfl_forty,nfl_bench,nfl_vertical,nfl_broad_jump,nfl_cone,nfl_shuttle,epa_per_play_career,target_share_career,ppr_points_career,ppr_ppg_career,epa_per_play_year_1,target_share_year_1,ppr_points_year_1,ppr_ppg_year_1,epa_per_play_year_2,target_share_year_2,ppr_points_year_2,ppr_ppg_year_2,epa_per_play_first_2,target_share_first_2,ppr_points_first_2,ppr_ppg_first_2,epa_per_play_first_3,target_share_first_3,ppr_points_first_3,ppr_ppg_first_3,epa_per_play_first_4,target_share_first_4,ppr_points_first_4,ppr_ppg_first_4,top_5_finishes,top_12_finishes,top_24_finishes,top_36_finishes
00-0038862,Dotson,E.Dotson,Elijah Dotson,Elijah,RB,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0035149384885764497,3.9000000000000004,1.9000000000000001,0,0.0035149384885764497,3.9000000000000004,1.9000000000000001,NA,NA,NA,NA,0,0.0035149384885764497,3.9000000000000004,1.9000000000000001,0,0.0035149384885764497,3.9000000000000004,1.9000000000000001,0,0.0035149384885764497,3.9000000000000004,1.9000000000000001,NA,NA,NA,NA
00-0038864,Ezeike,NA,Michael Ezeike,Michael,TE,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038867,Hoosman,NA,Tyler Hoosman,Tyler,RB,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038873,Wilson,NA,Ontaria Wilson,Ontaria,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038875,Colletto,NA,Jack Colletto,Jack,RB,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038883,Winstead,NA,Isaiah Winstead,Isaiah,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038886,Carter,NA,Malachi Carter,Malachi,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038887,Hippenhammer,NA,Mac Hippenhammer,Mac,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038891,Jackson,S.Jackson,Shedrick Jackson,Shedrick,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0017730496453900709,0,0,0,0.0017730496453900709,0,0,NA,NA,NA,NA,0,0.0017730496453900709,0,0,0,0.0017730496453900709,0,0,0,0.0017730496453900709,0,0,NA,NA,NA,NA
00-0038896,Saylors,NA,Jacob Saylors,Jacob,RB,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038897,Trahan,NA,Christian Trahan,Christian,TE,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038898,Tyler,NA,Calvin Tyler,Calvin,RB,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038902,Davis,NA,Shaquan Davis,Shaquan,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038904,Flowers,NA,Malik Flowers,Malik,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038910,Thompson,NA,SaRodorick Thompson Jr.,SaRodorick,RB,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038911,Cunningham,NA,Malik Cunningham,Malik,QB,2023,6-0,192,4.53,NA,NA,NA,NA,NA,-1.2853722739964724,0,0,0,-1.2853722739964724,0,0,0,NA,NA,NA,NA,-1.2853722739964724,0,0,0,-1.2853722739964724,0,0,0,-1.2853722739964724,0,0,0,NA,NA,NA,NA
00-0038913,Lumpkin,NA,Johnny Lumpkin,Johnny,TE,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038920,Shenker,NA,John Samuel Shenker,John Samuel,TE,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038926,Harris,NA,Keilahn Harris,Keilahn,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038928,Malone,NA,Xavier Malone,Xavier,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038929,Marshall,NA,Justin Marshall,Justin,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038930,Washington,NA,Carlos Washington,Carlos,RB,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038933,Kincaid,D.Kincaid,Dalton Kincaid,Dalton,TE,2023,6-4,246,NA,NA,NA,NA,NA,NA,0,0.16338582677165353,134.9,4.593333333333334,0,0.16338582677165353,134.9,4.593333333333334,NA,NA,NA,NA,0,0.16338582677165353,134.9,4.593333333333334,0,0.16338582677165353,134.9,4.593333333333334,0,0.16338582677165353,134.9,4.593333333333334,0,0,1,1
00-0038935,Strange,B.Strange,Brenton Strange,Brenton,TE,2023,6-4,253,NA,23,36,124,7.25,4.46,0,0.015901060070671377,14.5,1.9,0,0.015901060070671377,14.5,1.9,NA,NA,NA,NA,0,0.015901060070671377,14.5,1.9,0,0.015901060070671377,14.5,1.9,0,0.015901060070671377,14.5,1.9,NA,NA,NA,NA
00-0038938,Hyatt,J.Hyatt,Jalin Hyatt,Jalin,WR,2023,6-0,176,4.4,NA,40,135,NA,NA,0,0.08388520971302428,58.8,3.066666666666667,0,0.08388520971302428,58.8,3.066666666666667,NA,NA,NA,NA,0,0.08388520971302428,58.8,3.066666666666667,0,0.08388520971302428,58.8,3.066666666666667,0,0.08388520971302428,58.8,3.066666666666667,0,0,0,0
00-0038941,Scott,T.Scott,Tyler Scott,Tyler,WR,2023,5-10,177,4.44,NA,39.5,133,NA,NA,0,0.0650759219088937,33.7,1.4750000000000003,0,0.0650759219088937,33.7,1.4750000000000003,NA,NA,NA,NA,0,0.0650759219088937,33.7,1.4750000000000003,0,0.0650759219088937,33.7,1.4750000000000003,0,0.0650759219088937,33.7,1.4750000000000003,0,0,0,0
00-0038948,Sims,NA,Christian Sims,Christian,TE,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038951,Tucker,S.Tucker,Sean Tucker,Sean,RB,2023,5-9,207,NA,NA,NA,NA,NA,NA,0,0.0038535645472061657,5.2,1.0666666666666669,0,0.0038535645472061657,5.2,1.0666666666666669,NA,NA,NA,NA,0,0.0038535645472061657,5.2,1.0666666666666669,0,0.0038535645472061657,5.2,1.0666666666666669,0,0.0038535645472061657,5.2,1.0666666666666669,NA,NA,NA,NA
00-0038953,Drummond,NA,Dylan Drummond,Dylan,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038954,Gathings,NA,Izaiah Gathings,Izaiah,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038957,Graham,NA,Alfonzo Graham,Alfonzo,RB,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038962,Holmes,NA,Gavin Holmes,Gavin,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038965,Merriweather,NA,Ellis Merriweather,Ellis,RB,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038969,Jackson,NA,Kearis Jackson,Kearis,WR,2023,5-11,196,4.55,NA,NA,126,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038976,Mims,M.Mims,Marvin Mims,Marvin,WR,2023,5-11,183,4.38,NA,39.5,129,6.9,NA,0,0.07191011235955057,72,3.642857142857143,0,0.07191011235955057,72,3.642857142857143,NA,NA,NA,NA,0,0.07191011235955057,72,3.642857142857143,0,0.07191011235955057,72,3.642857142857143,0,0.07191011235955057,72,3.642857142857143,0,0,0,0
00-0038977,Dell,T.Dell,Tank Dell,Nathaniel,WR,2023,5-8,165,4.49,NA,NA,121,NA,NA,-0.7774166874005459,0.1388888888888889,165,11.8,-0.7774166874005459,0.1388888888888889,165,11.8,NA,NA,NA,NA,-0.7774166874005459,0.1388888888888889,165,11.8,-0.7774166874005459,0.1388888888888889,165,11.8,-0.7774166874005459,0.1388888888888889,165,11.8,0,1,1,1
00-0038979,Tillman,C.Tillman,Cedric Tillman,Cedric,WR,2023,6-3,213,4.54,NA,37,128,NA,NA,0,0.06643356643356643,36.9,1.8900000000000001,0,0.06643356643356643,36.9,1.8900000000000001,NA,NA,NA,NA,0,0.06643356643356643,36.9,1.8900000000000001,0,0.06643356643356643,36.9,1.8900000000000001,0,0.06643356643356643,36.9,1.8900000000000001,0,0,0,0
00-0038994,Addison,J.Addison,Jordan Addison,Jordan,WR,2023,5-11,173,4.49,NA,34,122,NA,NA,0,0.17761989342806395,205.6,8.725,0,0.17761989342806395,205.6,8.725,NA,NA,NA,NA,0,0.17761989342806395,205.6,8.725,0,0.17761989342806395,205.6,8.725,0,0.17761989342806395,205.6,8.725,0,0,0,1
00-0038996,Kraft,T.Kraft,Tucker Kraft,Tucker,TE,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0.06994328922495274,72.4,4.933333333333334,0,0.06994328922495274,72.4,4.933333333333334,NA,NA,NA,NA,0,0.06994328922495274,72.4,4.933333333333334,0,0.06994328922495274,72.4,4.933333333333334,0,0.06994328922495274,72.4,4.933333333333334,NA,NA,NA,NA
00-0038997,Downs,J.Downs,Josh Downs,Joshua,WR,2023,5-9,171,4.48,NA,38.5,131,NA,NA,0,0.18164435946462715,149.3,5.26875,0,0.18164435946462715,149.3,5.26875,NA,NA,NA,NA,0,0.18164435946462715,149.3,5.26875,0,0.18164435946462715,149.3,5.26875,0,0.18164435946462715,149.3,5.26875,0,0,0,0
00-0038998,Haener,NA,Jake Haener,Jake,QB,2023,6-0,207,NA,NA,35,114,7.01,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0038999,Murray,NA,Jordan Murray,Jordan,TE,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0039011,Cobbs,NA,Brian Cobbs,Brian,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0039021,Johnson,R.Johnson,Roschon Johnson,Roschon,RB,2023,6-0,219,4.58,NA,31.5,122,NA,NA,0,0.08676789587852494,100.10000000000001,4.721428571428572,0,0.08676789587852494,100.10000000000001,4.721428571428572,NA,NA,NA,NA,0,0.08676789587852494,100.10000000000001,4.721428571428572,0,0.08676789587852494,100.10000000000001,4.721428571428572,0,0.08676789587852494,100.10000000000001,4.721428571428572,0,0,0,0
00-0039022,Bonds,NA,Jadakis Bonds,Jadakis,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0039023,Wilson,NA,Joel Wilson,Joel,TE,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0039032,Spears,T.Spears,Tyjae Spears,Tyjae,RB,2023,5-10,201,NA,NA,39,125,NA,NA,0,0.14823008849557523,132.2,5.2,0,0.14823008849557523,132.2,5.2,NA,NA,NA,NA,0,0.14823008849557523,132.2,5.2,0,0.14823008849557523,132.2,5.2,0,0.14823008849557523,132.2,5.2,0,0,0,0
00-0039033,Kapp,NA,Jerome Kapp,Jerome,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0039040,Achane,D.Achane,De'Von Achane,Devon,RB,2023,5-9,188,4.32,NA,33,NA,NA,NA,0,0.06896551724137931,177.6,15.16,0,0.06896551724137931,177.6,15.16,NA,NA,NA,NA,0,0.06896551724137931,177.6,15.16,0,0.06896551724137931,177.6,15.16,0,0.06896551724137931,177.6,15.16,1,1,1,1
00-0039041,Higgins,E.Higgins,Elijah Higgins,Elijah,TE,2023,6-3,235,4.54,NA,35,126,7.01,NA,0,0.033268101761252444,31.1,2.3875,0,0.033268101761252444,31.1,2.3875,NA,NA,NA,NA,0,0.033268101761252444,31.1,2.3875,0,0.033268101761252444,31.1,2.3875,0,0.033268101761252444,31.1,2.3875,NA,NA,NA,NA
00-0039043,Maag,NA,Garett Maag,Garett,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0039045,Williams,NA,Nick Williams,Nick,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0039046,McBride,NA,DeWayne McBride,DeWayne,RB,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0039050,Durham,P.Durham,Payne Durham,Payne,TE,2023,6-6,253,NA,NA,34.5,117,NA,NA,0,0.01348747591522158,10.8,0.9666666666666668,0,0.01348747591522158,10.8,0.9666666666666668,NA,NA,NA,NA,0,0.01348747591522158,10.8,0.9666666666666668,0,0.01348747591522158,10.8,0.9666666666666668,0,0.01348747591522158,10.8,0.9666666666666668,NA,NA,NA,NA
00-0039052,Palmer,T.Palmer,Trey Palmer,Trey,WR,2023,6-0,192,4.33,NA,NA,NA,NA,NA,0,0.11946050096339114,92.7,3.48125,0,0.11946050096339114,92.7,3.48125,NA,NA,NA,NA,0,0.11946050096339114,92.7,3.48125,0,0.11946050096339114,92.7,3.48125,0,0.11946050096339114,92.7,3.48125,0,0,0,0
00-0039062,Mingo,J.Mingo,Jonathan Mingo,Jonathan,WR,2023,6-2,220,4.46,22,39.5,129,NA,NA,0,0.16472868217054262,84.8,2.786666666666667,0,0.16472868217054262,84.8,2.786666666666667,NA,NA,NA,NA,0,0.16472868217054262,84.8,2.786666666666667,0,0.16472868217054262,84.8,2.786666666666667,0,0.16472868217054262,84.8,2.786666666666667,0,0,0,0
00-0039064,Flowers,Z.Flowers,Zay Flowers,Xavien,WR,2023,5-9,182,4.42,NA,35.5,127,NA,NA,0,0.24,206.4,8.0875,0,0.24,206.4,8.0875,NA,NA,NA,NA,0,0.24,206.4,8.0875,0,0.24,206.4,8.0875,0,0.24,206.4,8.0875,0,0,0,1
00-0039065,LaPorta,S.LaPorta,Sam LaPorta,Sam,TE,2023,6-3,245,NA,NA,35,123,6.91,4.25,0,0.20810313075506445,225.4,9.025,0,0.20810313075506445,225.4,9.025,NA,NA,NA,NA,0,0.20810313075506445,225.4,9.025,0,0.20810313075506445,225.4,9.025,0,0.20810313075506445,225.4,9.025,1,1,1,1
00-0039066,Mayer,M.Mayer,Michael Mayer,Michael,TE,2023,6-5,249,NA,NA,32.5,118,NA,NA,0,0.07936507936507936,71.4,3.7000000000000006,0,0.07936507936507936,71.4,3.7000000000000006,NA,NA,NA,NA,0,0.07936507936507936,71.4,3.7000000000000006,0,0.07936507936507936,71.4,3.7000000000000006,0,0.07936507936507936,71.4,3.7000000000000006,0,0,0,1
00-0039067,Rice,R.Rice,Rashee Rice,Rashee,WR,2023,6-1,204,4.51,NA,41,128,NA,NA,0,0.17894736842105263,212.5,8.34375,0,0.17894736842105263,212.5,8.34375,NA,NA,NA,NA,0,0.17894736842105263,212.5,8.34375,0,0.17894736842105263,212.5,8.34375,0,0.17894736842105263,212.5,8.34375,0,0,0,1
00-0039074,Allen,D.Allen,Davis Allen,Davis,TE,2023,6-6,245,NA,NA,38.5,125,NA,NA,0,0.013157894736842105,19,4.333333333333333,0,0.013157894736842105,19,4.333333333333333,NA,NA,NA,NA,0,0.013157894736842105,19,4.333333333333333,0,0.013157894736842105,19,4.333333333333333,0,0.013157894736842105,19,4.333333333333333,NA,NA,NA,NA
00-0039075,Nacua,P.Nacua,Puka Nacua,Puka,WR,2023,6-2,201,NA,NA,NA,NA,NA,NA,0,0.2894736842105263,284.4,11.4625,0,0.2894736842105263,284.4,11.4625,NA,NA,NA,NA,0,0.2894736842105263,284.4,11.4625,0,0.2894736842105263,284.4,11.4625,0,0.2894736842105263,284.4,11.4625,0,1,1,1
00-0039107,Bennett,NA,Stetson Bennett,Stetson,QB,2023,5-11,192,4.67,NA,33.5,118,NA,4.2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0039136,Evans,Z.Evans,Zach Evans,Zachary,RB,2023,5-11,202,NA,NA,NA,NA,NA,NA,0,0,1.6,0.5333333333333333,0,0,1.6,0.5333333333333333,NA,NA,NA,NA,0,0,1.6,0.5333333333333333,0,0,1.6,0.5333333333333333,0,0,1.6,0.5333333333333333,NA,NA,NA,NA
00-0039139,Gibbs,J.Gibbs,Jahmyr Gibbs,Jahmyr,RB,2023,5-9,199,4.36,NA,33.5,NA,NA,NA,0,0.1289134438305709,233.10000000000002,12.935714285714287,0,0.1289134438305709,233.10000000000002,12.935714285714287,NA,NA,NA,NA,0,0.1289134438305709,233.10000000000002,12.935714285714287,0,0.1289134438305709,233.10000000000002,12.935714285714287,0,0.1289134438305709,233.10000000000002,12.935714285714287,0,1,1,1
00-0039144,Musgrave,L.Musgrave,Luke Musgrave,Luke,TE,2023,6-6,253,NA,NA,36,125,NA,NA,0,0.08506616257088846,73.10000000000001,4.01,0,0.08506616257088846,73.10000000000001,4.01,NA,NA,NA,NA,0,0.08506616257088846,73.10000000000001,4.01,0,0.08506616257088846,73.10000000000001,4.01,0,0.08506616257088846,73.10000000000001,4.01,0,0,1,1
00-0039146,Reed,J.Reed,Jayden Reed,Jayden,WR,2023,5-11,187,4.45,NA,33.5,121,NA,4.29,0,0.17013232514177692,202,9.466666666666667,0,0.17013232514177692,202,9.466666666666667,NA,NA,NA,NA,0,0.17013232514177692,202,9.466666666666667,0,0.17013232514177692,202,9.466666666666667,0,0.17013232514177692,202,9.466666666666667,0,0,1,1
00-0039150,Young,B.Young,Bryce Young,Bryce,QB,2023,5-10,204,NA,NA,NA,NA,NA,NA,-154.52425347237784,0,152.22,10.148,-154.52425347237784,0,152.22,10.148,NA,NA,NA,NA,-154.52425347237784,0,152.22,10.148,-154.52425347237784,0,152.22,10.148,-154.52425347237784,0,152.22,10.148,0,0,0,1
00-0039152,Levis,W.Levis,Will Levis,Will,QB,2023,6-4,229,NA,NA,34,124,NA,NA,-13.88649083961092,0,102.02,11.335555555555555,-13.88649083961092,0,102.02,11.335555555555555,NA,NA,NA,NA,-13.88649083961092,0,102.02,11.335555555555555,-13.88649083961092,0,102.02,11.335555555555555,-13.88649083961092,0,102.02,11.335555555555555,NA,NA,NA,NA
00-0039163,Stroud,C.Stroud,C.J. Stroud,Coleridge,QB,2023,6-3,214,NA,NA,NA,NA,NA,NA,52.763315253278485,0.001851851851851852,254.46,18.104285714285716,52.763315253278485,0.001851851851851852,254.46,18.104285714285716,NA,NA,NA,NA,52.763315253278485,0.001851851851851852,254.46,18.104285714285716,52.763315253278485,0.001851851851851852,254.46,18.104285714285716,52.763315253278485,0.001851851851851852,254.46,18.104285714285716,0,1,1,1
00-0039164,Richardson,A.Richardson,Anthony Richardson,Anthony,QB,2023,6-4,244,4.43,NA,40.5,129,NA,NA,4.587791287072113,0,72.68,18.17,4.587791287072113,0,72.68,18.17,NA,NA,NA,NA,4.587791287072113,0,72.68,18.17,4.587791287072113,0,72.68,18.17,4.587791287072113,0,72.68,18.17,NA,NA,NA,NA
00-0039165,Charbonnet,Z.Charbonnet,Zach Charbonnet,Zach,RB,2023,6-0,214,4.53,NA,37,122,NA,NA,0,0.07293666026871401,98.10000000000001,4.473333333333334,0,0.07293666026871401,98.10000000000001,4.473333333333334,NA,NA,NA,NA,0,0.07293666026871401,98.10000000000001,4.473333333333334,0,0.07293666026871401,98.10000000000001,4.473333333333334,0,0.07293666026871401,98.10000000000001,4.473333333333334,0,0,0,0
00-0039168,Wright,NA,Milton Wright,Milton,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0039170,Taulapapa,NA,Wayne Taulapapa,Wayne,RB,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0039186,Davis,NA,Avery Davis,Avery,WR,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0039188,Pitts,NA,Lachlan Pitts,Lachlan,TE,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0039191,Dykes,NA,Aaron Dykes,Aaron,RB,2023,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
NA,NA,NA,Rasheen Ali,NA,NA,2024,5-11,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Erick All,NA,NA,2024,6-4,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Braelon Allen,NA,NA,2024,6-1,235,NA,26,32,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Emani Bailey,NA,NA,2024,5-7,202,4.61,NA,33.5,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Javon Baker,NA,NA,2024,6-1,202,4.54,NA,37,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,AJ Barner,NA,NA,2024,6-6,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Jaheim Bell,NA,NA,2024,6-2,241,4.61,NA,35,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Trey Benson,NA,NA,2024,6-0,216,4.39,NA,33.5,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Brock Bowers,NA,NA,2024,6-3,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Jonathon Brooks,NA,NA,2024,6-0,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Jermaine Burton,NA,NA,2024,6-0,196,4.45,NA,38.5,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Jalen Coker,NA,NA,2024,6-1,208,4.57,NA,42.5,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Keon Coleman,NA,NA,2024,6-3,213,4.61,NA,38,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
